,Unnamed: 0,Päivämäärä,Kaisaniemi/Eläintarhanlahti,weekday,day,year,hour,month,Clouds,AirPhPa,RHpercent,RainmmH,Snowcm,ToC,DewToC,Visibilitym,Winddirdeg,Gustms,Windms,bikesAvailable,spacesAvailable
2967,2967,ke 14 elo 2019 20:00,97,ke,14,2019,20,8,0,1008.1,59,0.0,0,17.4,9.04,50000,245,12.0,7.04,0.25,18.75
2968,2968,ke 14 elo 2019 21:00,58,ke,14,2019,21,8,0,1008.0,63,0.0,0,16.7,9.07,48220,240,10.06,5.05,0.4166666666666667,18.58333333333333
2969,2969,ke 14 elo 2019 22:00,24,ke,14,2019,22,8,0,1007.7,65,0.0,0,16.2,9.07,49650,247,7.08,4.07,2.5,16.5
2970,2970,ke 14 elo 2019 23:00,12,ke,14,2019,23,8,0,1007.5,69,0.0,0,16.0,10.02,46200,244,7.02,4.05,0.4166666666666667,18.58333333333333
2971,2971,to 15 elo 2019 00:00,12,to,15,2019,0,8,1,1007.5,70,0.0,0,16.2,10.08,45170,251,4.09,3.05,0.0,19.0
2972,2972,to 15 elo 2019 01:00,9,to,15,2019,1,8,1,1007.3,70,0.0,0,16.1,10.06,50000,247,5.01,3.0,0.5,18.5
2973,2973,to 15 elo 2019 02:00,1,to,15,2019,2,8,1,1007.0,76,0.0,0,15.5,11.03,45230,234,3.09,2.02,1.0,18.0
2974,2974,to 15 elo 2019 03:00,1,to,15,2019,3,8,5,1006.8,77,0.04,0,16.0,12.01,32440,222,7.09,3.08,1.0,18.0
2975,2975,to 15 elo 2019 04:00,3,to,15,2019,4,8,7,1006.8,75,0.0,0,15.9,11.04,32380,222,7.06,4.07,1.0,18.0
2976,2976,to 15 elo 2019 05:00,11,to,15,2019,5,8,3,1006.5,76,0.0,0,15.3,11.02,41530,223,5.04,3.04,0.2727272727272727,18.727272727272727
2977,2977,to 15 elo 2019 06:00,59,to,15,2019,6,8,5,1006.5,71,0.0,0,16.0,10.07,39390,238,4.07,2.06,0.6666666666666666,18.33333333333333
2978,2978,to 15 elo 2019 07:00,188,to,15,2019,7,8,7,1006.8,68,0.0,0,15.6,9.06,50000,244,7.06,3.08,0.5833333333333334,18.916666666666668
2979,2979,to 15 elo 2019 08:00,362,to,15,2019,8,8,1,1006.6,68,0.0,0,15.4,9.05,50000,249,4.07,2.07,1.9166666666666667,19.08333333333333
2980,2980,to 15 elo 2019 09:00,200,to,15,2019,9,8,0,1006.8,66,0.0,0,16.4,10.02,50000,263,6.04,4.04,1.3333333333333333,20.0
2981,2981,to 15 elo 2019 10:00,103,to,15,2019,10,8,3,1007.0,67,0.0,0,17.0,10.09,47110,244,5.05,3.06,0.75,20.25
2982,2982,to 15 elo 2019 11:00,71,to,15,2019,11,8,7,1007.0,70,0.0,0,16.3,10.08,8810,253,7.04,4.03,0.75,20.25
2983,2983,to 15 elo 2019 12:00,147,to,15,2019,12,8,3,1007.4,65,0.0,0,17.1,10.04,40540,288,6.06,4.03,2.75,18.25
2984,2984,to 15 elo 2019 13:00,96,to,15,2019,13,8,3,1007.6,58,0.0,0,17.5,9.03,50000,295,7.04,3.07,4.833333333333333,16.833333333333332
2985,2985,to 15 elo 2019 14:00,98,to,15,2019,14,8,7,1007.8,49,0.0,0,18.6,7.08,50000,266,8.08,6.0,8.454545454545455,12.727272727272727
2986,2986,to 15 elo 2019 15:00,209,to,15,2019,15,8,1,1008.2,51,0.0,0,19.4,9.0,50000,260,12.02,7.06,6.166666666666668,14.833333333333336
2987,2987,to 15 elo 2019 16:00,386,to,15,2019,16,8,5,1008.5,50,0.0,0,19.6,9.01,50000,250,8.05,6.01,19.08333333333333,4.916666666666667
2988,2988,to 15 elo 2019 17:00,328,to,15,2019,17,8,1,1008.8,57,0.0,0,19.1,10.05,48540,222,8.07,5.02,28.75,2.0
2989,2989,to 15 elo 2019 18:00,254,to,15,2019,18,8,0,1009.2,39,0.0,0,19.9,5.07,50000,267,9.06,6.04,39.25,0.3333333333333333
2990,2990,to 15 elo 2019 19:00,185,to,15,2019,19,8,0,1009.7,42,0.0,0,19.5,6.01,50000,285,9.05,6.0,41.083333333333336,1.4166666666666667
2991,2991,to 15 elo 2019 20:00,135,to,15,2019,20,8,0,1010.2,43,0.0,0,18.8,5.08,50000,271,9.04,6.02,35.833333333333336,3.333333333333333
2992,2992,to 15 elo 2019 21:00,142,to,15,2019,21,8,0,1010.9,47,0.0,0,17.9,6.05,50000,268,7.05,4.07,24.83333333333333,8.083333333333334
2993,2993,to 15 elo 2019 22:00,77,to,15,2019,22,8,0,1011.5,59,0.0,0,16.9,8.08,50000,261,7.03,4.07,1.8333333333333333,19.75
2994,2994,to 15 elo 2019 23:00,43,to,15,2019,23,8,0,1012.1,66,0.0,0,16.2,9.08,50000,261,7.0,4.07,0.0,21.0
2995,2995,pe 16 elo 2019 00:00,21,pe,16,2019,0,8,0,1012.7,71,0.0,0,15.7,10.05,46220,261,5.08,3.0,0.25,20.75
2996,2996,pe 16 elo 2019 01:00,7,pe,16,2019,1,8,0,1012.8,75,0.0,0,15.0,10.06,50000,263,5.0,3.01,0.08333333333333333,20.916666666666668
2997,2997,pe 16 elo 2019 02:00,0,pe,16,2019,2,8,0,1013.1,82,0.0,0,14.1,11.01,50000,260,3.05,2.03,0.0,21.0
2998,2998,pe 16 elo 2019 03:00,3,pe,16,2019,3,8,0,1013.2,91,0.0,0,13.2,11.08,50000,246,2.04,1.05,0.0,21.0
2999,2999,pe 16 elo 2019 04:00,3,pe,16,2019,4,8,0,1013.4,88,0.0,0,14.0,11.09,47190,244,3.01,2.01,0.0,21.0
3000,3000,pe 16 elo 2019 05:00,13,pe,16,2019,5,8,0,1013.4,93,0.0,0,12.8,11.07,45730,238,2.06,1.06,0.0,21.0
3001,3001,pe 16 elo 2019 06:00,55,pe,16,2019,6,8,0,1013.6,92,0.0,0,12.8,11.05,46000,238,3.08,2.01,1.0,20.0
3002,3002,pe 16 elo 2019 07:00,155,pe,16,2019,7,8,0,1013.8,80,0.0,0,15.6,12.02,45990,229,3.02,1.07,0.5,20.5
3003,3003,pe 16 elo 2019 08:00,303,pe,16,2019,8,8,0,1014.2,77,0.0,0,16.9,12.08,45870,231,4.02,2.05,0.8333333333333334,20.166666666666668
3004,3004,pe 16 elo 2019 09:00,188,pe,16,2019,9,8,1,1014.4,77,0.0,0,17.7,13.06,46930,222,6.08,4.07,3.5,17.5
3005,3005,pe 16 elo 2019 10:00,71,pe,16,2019,10,8,5,1014.7,84,0.0,0,17.0,14.02,47830,222,8.02,4.09,2.1666666666666665,18.83333333333333
3006,3006,pe 16 elo 2019 11:00,85,pe,16,2019,11,8,7,1014.8,82,0.0,0,17.5,14.04,39940,223,8.03,5.08,1.5833333333333333,19.416666666666668
3007,3007,pe 16 elo 2019 12:00,100,pe,16,2019,12,8,5,1014.9,83,0.0,0,18.0,15.0,37500,215,8.0,5.05,3.090909090909092,17.90909090909091
3008,3008,pe 16 elo 2019 13:00,74,pe,16,2019,13,8,5,1015.1,73,0.0,0,19.0,14.0,34230,220,7.06,5.03,2.833333333333333,18.83333333333333
3009,3009,pe 16 elo 2019 14:00,138,pe,16,2019,14,8,7,1015.1,75,0.0,0,18.3,13.09,30960,213,7.04,4.04,2.25,19.75
3010,3010,pe 16 elo 2019 15:00,233,pe,16,2019,15,8,7,1015.3,74,0.0,0,19.3,14.05,37810,226,8.02,5.0,7.0,15.333333333333336
3011,3011,pe 16 elo 2019 16:00,292,pe,16,2019,16,8,7,1015.2,70,0.0,0,19.3,13.06,34980,222,9.0,6.03,15.5,7.0
3012,3012,pe 16 elo 2019 17:00,203,pe,16,2019,17,8,5,1015.3,68,0.0,0,18.7,12.07,49590,217,6.04,4.02,15.333333333333336,6.666666666666668
3013,3013,pe 16 elo 2019 18:00,147,pe,16,2019,18,8,7,1015.1,63,0.0,0,18.8,11.06,43480,222,5.0,3.05,18.63636363636364,4.2727272727272725
3014,3014,pe 16 elo 2019 19:00,92,pe,16,2019,19,8,7,1015.1,69,0.0,0,18.4,12.06,40160,217,4.09,3.04,17.833333333333332,5.166666666666667
3015,3015,pe 16 elo 2019 20:00,69,pe,16,2019,20,8,7,1015.2,75,0.0,0,17.7,13.02,43410,190,4.01,2.07,14.666666666666664,8.333333333333334
3016,3016,pe 16 elo 2019 21:00,79,pe,16,2019,21,8,7,1015.2,74,0.0,0,17.5,12.08,37250,164,4.0,2.08,12.416666666666664,10.583333333333334
3017,3017,pe 16 elo 2019 22:00,33,pe,16,2019,22,8,5,1015.2,80,0.0,0,17.2,13.06,39810,150,4.04,2.08,12.416666666666664,10.583333333333334
3018,3018,pe 16 elo 2019 23:00,20,pe,16,2019,23,8,7,1015.2,79,0.0,0,17.3,13.07,37980,132,4.07,3.02,10.25,12.75
3019,3019,la 17 elo 2019 00:00,27,la,17,2019,0,8,7,1015.3,85,0.0,0,17.3,14.07,39320,138,4.07,2.09,7.5,15.5
3020,3020,la 17 elo 2019 01:00,19,la,17,2019,1,8,7,1015.2,80,0.0,0,17.5,14.0,46370,148,5.02,3.0,5.916666666666668,17.083333333333332
3021,3021,la 17 elo 2019 02:00,17,la,17,2019,2,8,5,1015.2,79,0.0,0,17.3,13.06,50000,141,4.04,2.09,3.333333333333333,19.666666666666668
3022,3022,la 17 elo 2019 03:00,4,la,17,2019,3,8,1,1015.0,80,0.0,0,17.0,13.06,50000,147,5.05,3.03,0.3333333333333333,22.0
3023,3023,la 17 elo 2019 04:00,5,la,17,2019,4,8,7,1014.8,82,0.0,0,17.0,13.09,45500,140,4.09,3.01,0.0,22.0
3024,3024,la 17 elo 2019 05:00,3,la,17,2019,5,8,7,1014.6,82,0.0,0,17.0,13.09,50000,145,6.0,3.04,0.0,22.0
3025,3025,la 17 elo 2019 06:00,5,la,17,2019,6,8,7,1014.5,80,0.0,0,17.1,13.06,47000,159,5.09,3.05,0.6666666666666666,21.33333333333333
3026,3026,la 17 elo 2019 07:00,18,la,17,2019,7,8,7,1014.6,78,0.0,0,17.3,13.04,42880,174,6.02,3.06,1.75,20.25
3027,3027,la 17 elo 2019 08:00,22,la,17,2019,8,8,7,1014.8,80,0.0,0,17.1,13.07,49020,181,4.07,3.01,3.0,19.0
3028,3028,la 17 elo 2019 09:00,39,la,17,2019,9,8,7,1014.9,81,0.0,0,17.3,13.09,42620,184,5.06,3.03,2.833333333333333,19.166666666666668
3029,3029,la 17 elo 2019 10:00,52,la,17,2019,10,8,1,1014.9,79,0.0,0,18.2,14.06,38670,185,5.08,3.05,4.916666666666667,17.083333333333332
3030,3030,la 17 elo 2019 11:00,86,la,17,2019,11,8,0,1015.2,76,0.0,0,18.5,14.01,34740,176,6.0,3.08,4.5,17.5
3031,3031,la 17 elo 2019 12:00,81,la,17,2019,12,8,0,1015.4,75,0.0,0,18.6,14.0,30700,172,6.03,3.06,6.416666666666668,15.583333333333336
3032,3032,la 17 elo 2019 13:00,104,la,17,2019,13,8,5,1015.4,74,0.0,0,19.2,14.04,36430,174,5.07,3.08,1.0833333333333333,20.916666666666668
3033,3033,la 17 elo 2019 14:00,111,la,17,2019,14,8,3,1015.4,65,0.0,0,20.5,13.06,30490,174,5.01,3.03,2.1666666666666665,19.83333333333333
3034,3034,la 17 elo 2019 15:00,121,la,17,2019,15,8,3,1015.1,62,0.0,0,21.4,13.08,36630,207,5.07,2.07,6.083333333333332,15.916666666666664
3035,3035,la 17 elo 2019 16:00,114,la,17,2019,16,8,3,1014.7,63,0.0,0,21.4,14.01,36760,165,5.03,2.06,4.416666666666667,17.583333333333332
3036,3036,la 17 elo 2019 17:00,103,la,17,2019,17,8,7,1014.5,70,0.0,0,19.9,14.03,39980,139,4.06,3.0,4.166666666666667,17.833333333333332
3037,3037,la 17 elo 2019 18:00,109,la,17,2019,18,8,1,1014.2,69,0.0,0,19.8,13.09,43270,120,5.06,3.09,5.0,17.0
3038,3038,la 17 elo 2019 19:00,75,la,17,2019,19,8,1,1014.0,68,0.0,0,20.0,13.09,38230,115,3.03,2.06,1.5,20.5
3039,3039,la 17 elo 2019 20:00,73,la,17,2019,20,8,5,1014.0,72,0.0,0,19.6,14.05,42270,123,2.03,1.03,2.636363636363636,19.363636363636363
3040,3040,la 17 elo 2019 21:00,49,la,17,2019,21,8,0,1013.8,79,0.0,0,18.8,15.01,43030,111,3.01,2.03,4.166666666666667,17.833333333333332
3041,3041,la 17 elo 2019 22:00,47,la,17,2019,22,8,0,1013.7,84,0.0,0,17.7,15.0,39100,118,3.07,2.02,2.75,19.25
3042,3042,la 17 elo 2019 23:00,18,la,17,2019,23,8,7,1013.7,73,0.0,0,18.9,13.09,47390,143,4.02,2.01,1.0,21.0
3043,3043,su 18 elo 2019 00:00,16,su,18,2019,0,8,5,1013.5,75,0.0,0,18.8,14.02,42760,162,8.07,4.03,0.8181818181818182,21.181818181818183
3044,3044,su 18 elo 2019 01:00,7,su,18,2019,1,8,1,1013.5,76,0.0,0,18.2,13.09,45460,156,7.09,4.05,0.0,22.0
3045,3045,su 18 elo 2019 02:00,8,su,18,2019,2,8,7,1013.4,76,0.0,0,18.1,13.09,50000,153,5.07,3.05,0.0,22.0
3046,3046,su 18 elo 2019 04:00,6,su,18,2019,4,8,3,1013.2,77,0.0,0,17.4,13.04,42980,162,6.07,3.04,0.0,22.0
3047,3047,su 18 elo 2019 05:00,7,su,18,2019,5,8,1,1012.8,76,0.0,0,17.1,12.09,46090,164,7.09,4.07,0.0,22.0
3048,3048,su 18 elo 2019 06:00,3,su,18,2019,6,8,7,1012.7,76,0.0,0,17.1,12.09,48400,166,5.06,3.03,0.0,22.0
3049,3049,su 18 elo 2019 07:00,5,su,18,2019,7,8,0,1012.8,80,0.0,0,16.8,13.04,42460,152,5.0,3.03,0.0,22.0
3050,3050,su 18 elo 2019 08:00,10,su,18,2019,8,8,0,1012.6,74,0.0,0,18.0,13.03,44310,159,6.06,4.05,0.0,22.0
3051,3051,su 18 elo 2019 09:00,30,su,18,2019,9,8,0,1012.6,70,0.0,0,18.3,12.08,44740,158,7.06,4.07,0.0,22.0
3052,3052,su 18 elo 2019 10:00,50,su,18,2019,10,8,7,1012.6,66,0.0,0,18.4,11.09,42350,145,7.07,5.02,2.4166666666666665,19.58333333333333
3053,3053,su 18 elo 2019 11:00,101,su,18,2019,11,8,5,1012.2,62,0.0,0,19.7,12.01,37250,132,8.03,5.0,3.75,18.25
3054,3054,su 18 elo 2019 12:00,127,su,18,2019,12,8,8,1012.2,64,0.0,0,19.5,12.06,49140,128,8.04,5.02,10.818181818181818,11.181818181818182
3055,3055,su 18 elo 2019 13:00,103,su,18,2019,13,8,7,1012.1,66,0.0,0,19.5,13.0,41390,116,9.01,5.08,10.75,11.25
3056,3056,su 18 elo 2019 14:00,83,su,18,2019,14,8,7,1012.0,62,0.0,0,20.0,12.06,46970,112,9.01,6.04,13.333333333333336,8.916666666666666
3057,3057,su 18 elo 2019 16:00,131,su,18,2019,16,8,3,1011.7,56,0.0,0,20.7,11.07,47770,113,10.08,8.02,19.166666666666668,3.583333333333333
3058,3058,su 18 elo 2019 17:00,127,su,18,2019,17,8,3,1011.6,60,0.0,0,19.7,11.07,44750,116,10.09,8.02,15.75,6.25
3059,3059,su 18 elo 2019 18:00,97,su,18,2019,18,8,3,1010.9,60,0.0,0,19.7,11.06,40330,114,9.01,6.05,4.75,17.25
3060,3060,su 18 elo 2019 19:00,75,su,18,2019,19,8,7,1010.8,66,0.0,0,19.0,12.05,50000,112,9.0,6.03,1.8333333333333333,20.166666666666668
3061,3061,su 18 elo 2019 20:00,51,su,18,2019,20,8,7,1010.6,71,0.0,0,18.7,13.03,50000,112,8.04,6.04,2.333333333333333,19.666666666666668
3062,3062,su 18 elo 2019 21:00,52,su,18,2019,21,8,7,1010.1,74,0.0,0,18.7,14.0,50000,113,7.06,5.06,1.6666666666666667,20.33333333333333
3063,3063,su 18 elo 2019 22:00,12,su,18,2019,22,8,5,1009.7,74,0.0,0,18.7,14.0,48380,129,8.09,5.01,1.1666666666666667,20.83333333333333
3064,3064,su 18 elo 2019 23:00,9,su,18,2019,23,8,7,1009.4,71,0.0,0,18.8,13.05,48180,133,8.07,4.09,0.25,21.75
3065,3065,ma 19 elo 2019 00:00,3,ma,19,2019,0,8,7,1009.2,71,0.0,0,18.7,13.03,49760,128,7.06,4.06,0.0,22.0
3066,3066,ma 19 elo 2019 01:00,2,ma,19,2019,1,8,7,1008.9,65,0.0,0,19.0,12.03,45900,140,8.04,3.08,0.0,22.0
3067,3067,ma 19 elo 2019 02:00,4,ma,19,2019,2,8,7,1008.5,66,0.0,0,19.0,12.05,50000,141,7.05,4.07,0.0,22.0
3068,3068,ma 19 elo 2019 03:00,0,ma,19,2019,3,8,7,1007.8,68,0.0,0,18.6,12.06,50000,142,8.01,4.08,0.0,22.0
3069,3069,ma 19 elo 2019 04:00,3,ma,19,2019,4,8,7,1007.3,71,0.0,0,18.4,13.01,35210,149,8.05,4.09,0.0,22.0
3070,3070,ma 19 elo 2019 05:00,9,ma,19,2019,5,8,7,1006.7,74,0.0,0,18.1,13.03,40010,155,8.05,5.0,0.0,22.0
3071,3071,ma 19 elo 2019 06:00,39,ma,19,2019,6,8,7,1006.4,84,0.08,0,17.1,14.03,17420,148,6.07,3.05,0.16666666666666666,21.83333333333333
3072,3072,ma 19 elo 2019 07:00,138,ma,19,2019,7,8,8,1006.2,86,0.01,0,16.9,14.05,27490,153,6.04,3.09,0.7777777777777778,21.22222222222221
3073,3073,ma 19 elo 2019 08:00,215,ma,19,2019,8,8,7,1005.8,84,0.0,0,17.1,14.03,37810,154,9.05,5.07,0.4166666666666667,21.58333333333333
3074,3074,ma 19 elo 2019 09:00,92,ma,19,2019,9,8,7,1006.2,93,6.07,0,16.0,14.09,3110,162,7.08,5.03,1.3333333333333333,20.666666666666668
3075,3075,ma 19 elo 2019 10:00,52,ma,19,2019,10,8,7,1005.9,94,0.02,0,16.2,15.02,19120,132,6.09,4.01,1.0833333333333333,20.916666666666668
3076,3076,ma 19 elo 2019 11:00,45,ma,19,2019,11,8,7,1006.0,91,0.0,0,16.6,15.01,27440,130,5.08,3.07,1.25,20.75
3077,3077,ma 19 elo 2019 12:00,52,ma,19,2019,12,8,8,1006.1,87,0.0,0,17.4,15.01,8480,184,6.05,3.02,2.75,19.666666666666668
3078,3078,ma 19 elo 2019 13:00,55,ma,19,2019,13,8,8,1006.7,95,0.0,0,17.7,16.08,6430,219,7.08,5.02,6.75,16.916666666666668
3079,3079,ma 19 elo 2019 14:00,67,ma,19,2019,14,8,1,1007.1,80,0.0,0,19.2,15.06,39300,222,8.03,5.05,5.25,17.75
3080,3080,ma 19 elo 2019 15:00,138,ma,19,2019,15,8,1,1008.2,81,0.0,0,18.9,15.06,43350,217,6.07,4.02,5.833333333333332,17.166666666666668
3081,3081,ma 19 elo 2019 16:00,270,ma,19,2019,16,8,0,1008.8,74,0.0,0,19.3,14.06,45150,247,9.04,6.02,15.454545454545455,8.0
3082,3082,ma 19 elo 2019 17:00,243,ma,19,2019,17,8,5,1009.7,76,0.0,0,18.9,14.06,47100,223,9.0,4.02,27.90909090909091,2.1818181818181817
3083,3083,ma 19 elo 2019 18:00,152,ma,19,2019,18,8,1,1010.4,70,0.0,0,19.5,14.0,44730,238,8.09,4.08,19.25,6.75
3084,3084,ma 19 elo 2019 19:00,121,ma,19,2019,19,8,1,1011.0,76,0.0,0,18.5,14.02,43920,238,7.04,4.03,4.818181818181818,17.454545454545453
3085,3085,ma 19 elo 2019 20:00,73,ma,19,2019,20,8,0,1011.6,77,0.0,0,18.2,14.0,46900,229,7.01,4.02,0.09090909090909093,21.90909090909091
3086,3086,ma 19 elo 2019 21:00,68,ma,19,2019,21,8,0,1012.1,80,0.0,0,17.3,13.09,50000,240,7.03,4.05,0.4545454545454545,21.545454545454547
3087,3087,ma 19 elo 2019 22:00,15,ma,19,2019,22,8,0,1012.4,81,0.0,0,16.7,13.05,46550,247,6.04,3.08,0.3333333333333333,21.66666666666667
3088,3088,ma 19 elo 2019 23:00,8,ma,19,2019,23,8,0,1013.0,82,0.0,0,16.6,13.05,44750,246,7.07,4.01,1.8333333333333333,20.166666666666668
3089,3089,ti 20 elo 2019 00:00,7,ti,20,2019,0,8,0,1013.5,82,0.0,0,16.4,13.04,35290,245,5.08,3.07,1.0,21.0
3090,3090,ti 20 elo 2019 01:00,0,ti,20,2019,1,8,0,1013.9,83,0.0,0,15.9,13.01,34600,234,3.07,2.03,0.18181818181818185,21.818181818181817
3091,3091,ti 20 elo 2019 02:00,3,ti,20,2019,2,8,0,1014.0,87,0.0,0,16.2,14.0,26330,227,5.02,3.0,0.0,22.0
3092,3092,ti 20 elo 2019 03:00,0,ti,20,2019,3,8,0,1014.2,90,0.0,0,16.0,14.03,20940,212,4.08,2.07,0.0,22.0
3093,3093,ti 20 elo 2019 04:00,1,ti,20,2019,4,8,5,1014.7,93,0.0,0,16.4,15.02,18170,214,4.09,3.01,0.0,22.0
3094,3094,ti 20 elo 2019 05:00,12,ti,20,2019,5,8,7,1015.1,93,0.0,0,16.5,15.03,16360,210,7.05,3.09,0.4166666666666667,21.58333333333333
3095,3095,ti 20 elo 2019 06:00,67,ti,20,2019,6,8,7,1015.5,94,0.0,0,16.4,15.03,15870,212,5.06,3.08,1.5,20.83333333333333
3096,3096,ti 20 elo 2019 07:00,232,ti,20,2019,7,8,7,1015.8,93,0.0,0,16.5,15.04,15940,217,7.0,3.07,1.0,21.0
3097,3097,ti 20 elo 2019 08:00,384,ti,20,2019,8,8,7,1016.1,91,0.0,0,16.9,15.04,18280,208,8.0,4.06,0.25,21.75
3098,3098,ti 20 elo 2019 09:00,228,ti,20,2019,9,8,7,1016.5,90,0.0,0,17.2,15.04,17450,205,7.06,4.06,0.75,21.33333333333333
3099,3099,ti 20 elo 2019 10:00,97,ti,20,2019,10,8,7,1017.0,87,0.0,0,17.6,15.04,24950,204,8.04,5.01,2.4166666666666665,19.58333333333333
3100,3100,ti 20 elo 2019 11:00,94,ti,20,2019,11,8,7,1017.3,86,0.0,0,17.8,15.04,22640,208,8.05,5.05,6.583333333333332,15.416666666666664
3101,3101,ti 20 elo 2019 12:00,93,ti,20,2019,12,8,1,1017.4,80,0.0,0,19.2,15.07,25190,214,8.01,4.01,8.833333333333334,13.166666666666664
3102,3102,ti 20 elo 2019 13:00,90,ti,20,2019,13,8,0,1017.7,78,0.0,0,19.5,15.06,25570,222,11.07,7.08,12.0,10.0
3103,3103,ti 20 elo 2019 14:00,146,ti,20,2019,14,8,0,1017.8,75,0.0,0,19.9,15.03,25120,216,10.06,6.09,13.166666666666664,8.833333333333334
3104,3104,ti 20 elo 2019 15:00,243,ti,20,2019,15,8,0,1018.2,74,0.0,0,20.1,15.04,27800,215,12.01,9.0,14.166666666666664,7.833333333333332
3105,3105,ti 20 elo 2019 16:00,393,ti,20,2019,16,8,0,1018.5,73,0.0,0,20.1,15.01,31960,216,10.08,7.02,30.08333333333333,0.75
3106,3106,ti 20 elo 2019 17:00,350,ti,20,2019,17,8,0,1018.9,71,0.0,0,19.5,14.01,37990,215,10.06,6.09,45.0,1.0
3107,3107,ti 20 elo 2019 18:00,240,ti,20,2019,18,8,0,1019.3,78,0.0,0,18.9,15.0,31620,217,9.06,6.04,33.833333333333336,6.333333333333332
3108,3108,ti 20 elo 2019 19:00,153,ti,20,2019,19,8,0,1019.4,76,0.0,0,18.5,14.02,32820,228,8.04,5.04,28.25,6.583333333333332
3109,3109,ti 20 elo 2019 20:00,122,ti,20,2019,20,8,0,1019.7,77,0.0,0,18.1,14.0,34050,238,7.07,4.03,23.75,9.666666666666666
3110,3110,ti 20 elo 2019 21:00,80,ti,20,2019,21,8,0,1020.0,81,0.0,0,17.5,14.02,27290,243,7.06,4.0,8.0,18.75
3111,3111,ti 20 elo 2019 22:00,30,ti,20,2019,22,8,0,1020.2,83,0.0,0,17.3,14.04,24370,232,7.07,3.02,1.5833333333333333,21.25
3112,3112,ti 20 elo 2019 23:00,15,ti,20,2019,23,8,0,1020.4,84,0.0,0,17.0,14.02,21850,227,5.05,3.01,0.08333333333333333,21.91666666666667
3113,3113,ke 21 elo 2019 00:00,5,ke,21,2019,0,8,0,1020.6,87,0.0,0,16.8,14.06,23600,219,5.04,3.0,0.5833333333333334,21.416666666666668
3114,3114,ke 21 elo 2019 01:00,6,ke,21,2019,1,8,1,1020.8,87,0.0,0,16.7,14.06,23480,230,5.09,2.09,0.0,22.0
3115,3115,ke 21 elo 2019 02:00,0,ke,21,2019,2,8,1,1021.0,89,0.0,0,16.8,14.09,22580,226,4.07,3.01,0.0,22.0
3116,3116,ke 21 elo 2019 03:00,2,ke,21,2019,3,8,0,1021.2,90,0.0,0,16.7,15.01,22850,229,5.03,2.07,0.0,22.0
3117,3117,ke 21 elo 2019 04:00,6,ke,21,2019,4,8,3,1021.5,93,0.0,0,16.5,15.03,17940,213,4.07,2.09,0.0,22.0
3118,3118,ke 21 elo 2019 05:00,13,ke,21,2019,5,8,3,1021.6,93,0.0,0,16.3,15.03,17150,223,5.01,2.08,0.3333333333333333,21.66666666666667
3119,3119,ke 21 elo 2019 06:00,59,ke,21,2019,6,8,5,1021.5,93,0.0,0,16.3,15.01,16810,213,5.09,3.04,1.0,21.0
3120,3120,ke 21 elo 2019 07:00,224,ke,21,2019,7,8,5,1021.6,92,0.0,0,16.6,15.03,18260,219,4.08,2.09,0.6666666666666666,21.33333333333333
3121,3121,ke 21 elo 2019 08:00,362,ke,21,2019,8,8,8,1021.8,92,0.0,0,16.7,15.03,17520,225,6.01,3.06,1.0833333333333333,20.916666666666668
3122,3122,ke 21 elo 2019 09:00,197,ke,21,2019,9,8,7,1021.9,91,0.0,0,16.9,15.04,17370,218,5.09,3.04,0.9166666666666666,21.08333333333333
3123,3123,ke 21 elo 2019 10:00,86,ke,21,2019,10,8,7,1022.0,89,0.0,0,17.3,15.05,17830,222,7.0,4.01,1.3333333333333333,20.666666666666668
3124,3124,ke 21 elo 2019 11:00,84,ke,21,2019,11,8,3,1021.9,85,0.0,0,17.8,15.04,21120,205,8.05,5.05,1.1666666666666667,20.83333333333333
3125,3125,ke 21 elo 2019 12:00,98,ke,21,2019,12,8,7,1022.1,86,0.0,0,17.7,15.04,20850,195,7.01,5.01,0.9166666666666666,21.08333333333333
3126,3126,ke 21 elo 2019 13:00,95,ke,21,2019,13,8,5,1021.8,82,0.0,0,18.3,15.03,23300,207,8.0,5.04,2.6666666666666665,20.25
3127,3127,ke 21 elo 2019 14:00,123,ke,21,2019,14,8,1,1021.3,79,0.0,0,19.2,15.05,21560,196,8.07,5.04,7.083333333333332,15.0
3128,3128,ke 21 elo 2019 15:00,212,ke,21,2019,15,8,1,1021.0,80,0.0,0,19.1,15.06,27490,210,7.07,4.08,9.666666666666666,12.833333333333336
3129,3129,ke 21 elo 2019 16:00,300,ke,21,2019,16,8,1,1020.6,80,0.0,0,18.7,15.02,26460,206,7.07,5.03,14.583333333333336,8.416666666666666
3130,3130,ke 21 elo 2019 17:00,305,ke,21,2019,17,8,0,1020.3,74,0.0,0,19.2,14.05,37720,221,7.0,4.0,25.16666666666667,2.9166666666666665
3131,3131,ke 21 elo 2019 18:00,203,ke,21,2019,18,8,0,1020.1,78,0.0,0,18.7,14.09,27750,216,7.03,5.03,28.16666666666667,5.333333333333333
3132,3132,ke 21 elo 2019 19:00,149,ke,21,2019,19,8,1,1020.0,83,0.0,0,18.5,15.04,29230,207,5.05,3.03,31.83333333333333,2.083333333333333
3133,3133,ke 21 elo 2019 20:00,137,ke,21,2019,20,8,3,1020.1,87,0.0,0,17.5,15.04,26310,195,6.02,3.09,28.75,3.5
